"","L1","L2","L3","R1","R2","R3"
"MSTRG.11767|Solyc06g068210.2",1182.00688621586,1129.26721425271,1069.20633806524,1262.76787217778,0,1104.68191602208
"MSTRG.11768|Solyc06g068220.3",73037.562436644,74352.2473384144,80981.2845709713,503.474259381226,511.042704265786,523.300060269775
"MSTRG.11774|Solyc06g068230.3",293284.8455682,258962.440068416,263093.349759321,1388.63643702308,1468.59191913751,1288.51361822892
"MSTRG.11769|Solyc06g068240.3",2014.1528130262,1911.52002412567,1519.07994823231,1969.67294717385,2154.87924683736,2218.38624687639
"MSTRG.11771|Solyc06g068270.3",22.888100148025,55.875200705212,94.8164111114456,17.009265519636,18.8886420467847,21.9921361535789
"MSTRG.11772|Solyc06g068280.3",6513.29935640939,6478.58248176747,7651.88611373858,2506.48536697356,2751.44552481497,2483.41968257337
"MSTRG.11770|Solyc06g068310.1",189.64425836935,155.86240196717,88.7642997639066,360.596429016283,386.167792956487,523.300060269775
"MSTRG.11776|Solyc06g068320.3",11223.3433940137,12066.1025522887,11204.475474744,22901.9554662587,22067.7054401588,24105.6368280305
"Solyc06g068340.2|Solyc06g068340.2",14.7137786665875,5.88160007423284,20.1737044917969,219.759710513697,199.380110493839,136.464024337592
"MSTRG.11775|Solyc06g068360.3",37.6018788146125,105.868801336191,34.2952976360548,236.088605412548,209.87380051983,172.553683666542
"MSTRG.11778|Solyc06g068370.3",487.189560293675,438.179205530347,399.43934893758,1323.32085742768,1368.37717938929,1262.01027465922
"MSTRG.11779|Solyc06g068380.3",745.498119107099,574.92640725626,649.593284635862,2582.00650588074,2308.61180571813,2736.04729787602
"MSTRG.11777|Solyc06g068390.1",102.996450666112,86.7536010949344,62.5384839245705,249.015647207471,143.238868854784,235.710587492205
"MSTRG.11780|Solyc06g068400.3",1929.13986961925,2482.03523132626,2287.69808936977,2621.4680018863,2246.69903456478,2369.51169531637
"Solyc06g068435.1|Solyc06g068435.1",255.03883022085,222.03040280229,187.615451773712,178.937473266571,188.361735966548,132.516717848488
"MSTRG.11801|Solyc06g068680.3",1603.80187465804,1316.0080166096,1164.02274917668,4455.74719552385,3750.44481528936,3799.56444622601
"MSTRG.11803|Solyc06g068690.3",557.488725034037,508.758406421141,449.873610167072,124.507823603736,240.830186096505,249.808110667576
"MSTRG.11804|Solyc06g068700.3",135.693736591862,36.7600004639552,78.6774475180081,748.407682863984,721.441189286916,808.070028412271
"MSTRG.11805|Solyc06g068710.3",853.399162662074,935.174411803021,1256.82178983895,2203.72044072404,1780.77919741076,2442.25491490129
"MSTRG.11806|Solyc06g068720.3",3094.79811287224,3321.633641923,3239.89694138259,2064.92483408381,2254.56930208428,2286.05435811818
"MSTRG.11802|Solyc06g068670.3",45908.6243040493,47123.3797947535,54471.0194983009,2855.51549543649,2719.964454737,2861.79720460033
"MSTRG.11802|Solyc06g068660.3",8.17432148143749,5.88160007423284,4.03474089835939,0,0,0
"MSTRG.11808|Solyc06g068740.3",6317.1156408549,5633.1024710965,27607.7145970241,3080.71817091647,3193.75455941052,2811.61002209601
"MSTRG.11808|Solyc06g068750.3",1343.85845154832,1818.88482295651,1908.43244492399,0.68037062078544,5.24684501299575,0.563900927014843
"MSTRG.11808|Solyc06g068760.3",20064.6895083365,20513.5506589056,476.099426006408,5447.04719000823,4118.77333520167,5667.20431649918
"MSTRG.11809|Solyc06g068770.3",1010.34613510567,924.881611673114,885.625627189886,5921.94588331647,4739.47510023906,4629.62661079186
"MSTRG.11807",80.1083505180874,85.2832010763762,14.1215931442579,234.727864170977,174.195254431459,211.462847630566
"MSTRG.11811|Solyc06g068780.3",1987.9949842856,1593.9136201171,1896.32822222891,3070.51261160469,2753.01957831887,2939.61553252838
"MSTRG.11811|Solyc06g068800.3",3220.68266368637,3042.25763839694,3066.40308275314,1311.07418625354,1460.19696711672,1302.04724047727
"MSTRG.11812|Solyc06g068790.3",80.1083505180874,88.2240011134926,119.024856501602,100.694851876245,140.090761846987,98.6826622275976
"MSTRG.11813|Solyc06g068810.3",31.0624216294625,24.9968003154896,54.4690021278518,36.7400135224138,68.7336696702444,100.938265935657
"Solyc06g068830.2|Solyc06g068830.2",0,0,0,5.44296496628352,7.87026751949363,9.58631575925234
"MSTRG.11810|Solyc06g068820.3",1191.81607199359,1213.08001531052,1218.49175130454,1175.68043271724,1088.19565569532,1063.51714834999
"MSTRG.11814|Solyc06g068840.3",5638.64695789558,5336.08166734774,4787.22007590342,4853.76400868333,4947.2501627537,4802.74419538542
"MSTRG.11815|Solyc06g068850.3",1056.12233540172,942.526411895812,829.139254612855,819.846598046455,872.025641159894,798.483712653018
"Solyc06g068855.1|Solyc06g068855.1",14.7137786665875,27.937600352606,24.2084453901563,4.08222372471264,0,10.714117613282
"MSTRG.11819|Solyc06g068880.3",1397.80897332581,1255.72161584871,1099.46689480293,7290.85157233678,7033.39573992081,7124.88821283255
"MSTRG.11816|Solyc06g068860.3",5140.0133475279,5997.76167569894,5860.46115486701,9203.37338736465,9147.8742801581,8759.07309932156
"MSTRG.11817|Solyc06g068870.3",6201.04027581848,5983.05767551336,6310.33476503408,1911.1610737863,1901.98131721096,1841.70042763048
"MSTRG.11820|Solyc06g068910.3",1095.35907851262,907.236811450415,601.176393855549,1632.88948988506,1603.9605204728,1611.06494848141
"MSTRG.11821|Solyc06g068920.3",9882.75467105793,9919.31852519368,8640.39763383663,11940.5043947845,12005.3060742356,11103.7731538493
"MSTRG.11823|Solyc06g068960.1",1996.16930576704,2099.73122650112,2007.2835969338,293.239737558525,287.002422210868,380.069224808004
"MSTRG.11824|Solyc06g068950.3",24375.8266576466,26430.4403335838,28033.379761801,26365.0419260566,27104.6766526348,30796.3213270616
"MSTRG.11825|Solyc06g068970.3",10281.6615593521,9810.50892382037,9457.43266575441,175.535620162644,136.942654839189,223.868668024893
"MSTRG.11827|Solyc06g068990.4",810.892690958599,1042.51361315777,847.295588655472,863.390317776723,1082.94881068232,976.676405589709
"MSTRG.11826|Solyc06g068980.3",11352.4976734204,11688.2097475192,10254.2939931804,4952.41774869722,5129.31568470465,4935.26091323391
"MSTRG.11826|Solyc06g068985.1",58.85511466635,76.4608009650269,84.7295588655472,12.9270417949234,21.5120645532826,22.5560370805937
"MSTRG.11828|Solyc06g069000.3",2517.69101628275,2054.14882592582,2154.55163972391,87.7678100813218,45.6475516130631,95.8631575925234
"MSTRG.11829|Solyc06g069010.3",39253.0917538628,41991.6837299854,37868.0607015521,47683.0945871268,46975.003401351,47029.901213965
"MSTRG.11837|Solyc06g069020.3",22456.4959738051,23943.9939022019,22594.5490308126,22752.9543003067,23857.928958593,24129.3206669651
"MSTRG.11836|Solyc06g069070.1",205.992901332225,276.435203488943,195.68493357043,1309.03307439119,1726.2120092756,1263.70197744026
"MSTRG.11834",341.686637924087,539.636806810863,726.25336170469,6.12333558706896,6.82089851689448,3.9473064891039
"MSTRG.11835|Solyc06g069060.1",32.69728592575,33.8192004268388,64.5558543737502,0,1.57405350389873,0
"MSTRG.11838|Solyc06g069080.3",699.721918811049,857.243210819436,798.878697875159,1475.04350586283,1510.56667924148,1720.46172832229
"MSTRG.11832|Solyc06g069040.3",0,0,0,0,0,0
"MSTRG.11831|Solyc06g069030.3",22207.9966007694,22994.1154902133,26356.9449185327,1470.28091151734,1117.0533032668,1392.27138879965
"MSTRG.11833|Solyc06g069045.1",22.888100148025,8.82240011134926,4.03474089835939,1859.45290660661,1760.31650186008,1526.47980942918
"MSTRG.11839|Solyc06g069090.3",24572.0103732011,25277.6467190342,24049.0731246711,30192.1266679747,28798.8829073311,31298.1931521049
"MSTRG.11843|Solyc06g069130.3",0,26.4672003340478,12.1042226950782,554.502055940134,496.876222730698,591.532072438571
"MSTRG.11840|Solyc06g069120.3",10203.1880731303,10244.276929295,9245.60876859054,9505.45794299338,8060.20330896408,8471.48362654399
"MSTRG.11841|Solyc06g069150.1",1633.22943199121,2032.09282564745,2664.94636336638,756.572130313409,233.484603078311,1159.38030594252
"MSTRG.11844|Solyc06g069180.3",3768.36220294268,3284.87364145904,3536.450397412,7599.73983417337,7491.96999405664,7435.03372269071
"MSTRG.11845|Solyc06g069190.3",866.478077032374,1027.80961297219,1063.1542267177,5772.26434674367,5585.79120083528,5959.30499669286
"MSTRG.11842|Solyc06g069170.3",40240.5497888205,43150.3589446092,44394.2541046484,72.1192858032566,109.659060771611,90.7880492493898
"Solyc06g069220.1|Solyc06g069220.1",114.440500740125,74.9904009464687,110.955374704883,7.48407682863984,9.44432102339236,13.5336222483562
"MSTRG.11846|Solyc06g069210.3",6369.4312983361,6616.80008351194,6386.99484210291,6402.28754159099,6956.26711822977,6572.265304358
"Solyc06g069240.2|Solyc06g069240.2",57.2202503700625,51.4640006495373,183.580710875352,0,0,0
"MSTRG.11847|Solyc06g069230.3",2914.96304028061,2426.16003062105,2047.63100591739,1548.52353290766,1525.25784527787,1524.78810664814
"Solyc06g069290.3|Solyc06g069290.3",81.7432148143749,64.6976008165612,36.3126680852345,202.750444994061,171.571831924961,192.854117039076
"MSTRG.11848|Solyc06g069300.1",138.963465184437,270.553603414711,149.285413239297,761.334724658907,769.187478905177,795.664208017944
"MSTRG.11849|Solyc06g069270.1",0,0,0,2.72148248314176,1.57405350389873,1.12780185402969
"MSTRG.11849|Solyc06g069280.3",1765.6534399905,1690.96002134194,1821.68551560926,1580.50095208458,1649.08338758457,1675.91355508811
"MSTRG.11850|Solyc06g069310.3",3096.43297716852,2683.48003386873,3114.81997353345,2786.79806273716,3182.21150038192,2883.78934075391
"MSTRG.11851|Solyc06g069320.3",0,5.88160007423284,0,25.1737129690613,15.2158505376877,23.1199380076086
"MSTRG.11853",0,0,0,225.883046100766,147.436344865181,140.975231753711
"MSTRG.11852|Solyc06g069330.3",938.412106069024,855.772810800878,903.781961232503,2924.91329875661,2424.04239600404,2728.15268489781
"MSTRG.11854|Solyc06g069350.2",256.673694517137,304.372803841549,371.196162649064,252.417500311398,193.083896478244,173.681485520572
"MSTRG.11855|Solyc06g069360.3",1206.52985066017,1245.4288157188,1468.64568700282,841.618457911589,735.607670822005,790.58909967481
"MSTRG.11857|Solyc06g069370.3",2949.29519050265,2287.94242887657,2390.58398227794,2909.26477447854,2522.15839774706,2533.04296415068
"MSTRG.11857|Solyc06g069375.1",19.61837155545,2.94080003711642,4.03474089835939,38.7811253847701,22.5614335558817,21.9921361535789
"MSTRG.11856|Solyc06g069380.3",4968.35259641771,5027.29766345052,4460.4060631363,2409.19236820124,2096.1145826918,2648.64265418872
"MSTRG.11858|Solyc06g069385.1",22781.8339687663,24029.2771032783,25029.5151629725,3175.28968720565,2966.5661703478,3478.14091782755
"MSTRG.11861|Solyc06g069400.3",477.38037451595,308.784003897224,357.074569504806,6847.24992758467,6255.28862449354,7429.95861434758
"MSTRG.11859|Solyc06g069390.3",4950.36908915855,5944.82727503084,5993.60760451287,755.891759692624,777.057746424671,734.762907900341
"MSTRG.11860|Solyc06g069395.1",60.4899789626375,72.0496009093523,112.972745154063,23.132601106705,23.6108025584809,10.1502166862672
"MSTRG.11862|Solyc06g069410.3",5658.26532945103,5736.03047239558,6516.10655085041,1598.87095884578,1386.74113693478,1577.23089286052
"MSTRG.11863|Solyc06g069430.3",1616.88078902834,1679.19682119348,2041.57889456985,867.472541501436,922.395353284654,1028.55529087507
"MSTRG.11863|Solyc06g069420.3",693.182461625899,604.334407627424,474.082055557228,1454.63238723927,1344.76637683081,1635.31268834305
"MSTRG.11864|Solyc06g069440.3",10137.7935012788,9328.21771773328,8583.9112612596,7934.4821795998,8707.66398356775,7087.10685072255
"MSTRG.11865|Solyc06g069460.2",377.653652442412,538.166406792305,302.605567376954,22.4522304859195,26.7589095662783,16.9170278104453
"MSTRG.11866|Solyc06g069450.3",4320.94633508786,4386.20325535914,4139.64416171673,738.882494172988,769.712163406477,654.688976264233
"MSTRG.11866|Solyc06g069445.1",22.888100148025,2.94080003711642,8.06948179671878,0,1.57405350389873,1.69170278104453
"MSTRG.11867|Solyc06g069470.3",3237.03130664925,3039.31683835982,3243.93168228095,1344.41234667203,1511.09136374278,1496.02915937038
"MSTRG.11868|Solyc06g069490.3",1201.62525777131,999.872012619583,1157.97063782914,4010.10443890938,3788.74678388423,3477.01311597352
"MSTRG.11869|Solyc06g069480.3",6282.78349063286,5733.08967235846,5666.79359174576,7759.62693005794,8605.35050581434,6906.09465315079
"MSTRG.11870|Solyc06g069500.3",6745.45008648222,6566.80648288096,7137.45664919776,6045.77333629942,6468.83521652247,5502.54524581084
"MSTRG.11872|Solyc06g069510.3",608.16951821895,638.153608054263,459.96046241297,870.194023984578,750.823521359692,792.280802455855
"MSTRG.11873|Solyc06g069520.3",7840.80916499484,8191.59850338779,8140.08976244007,9256.44229578591,9088.58493151124,9686.69012426098
"Solyc06g069540.1|Solyc06g069540.1",21.2532358517375,0,0,2.72148248314176,0,1.69170278104453
"Solyc06g069550.1|Solyc06g069550.1",14.7137786665875,36.7600004639552,32.2779271868751,112.941523050383,124.874911309299,105.449473351776
"MSTRG.11871|Solyc06g069530.3",9124.17763758053,9054.72331428145,8868.36049459394,5223.88562639061,5429.95990394931,5822.84097235527
"Solyc06g069565.1|Solyc06g069565.1",47.4110645923375,79.4016010021433,30.2605567376954,131.31152981159,132.220494327493,130.825015067444
"MSTRG.11874|Solyc06g069560.2",6161.80353270758,5684.56647174604,6300.24791278819,4035.95852249923,4109.32901417827,3796.74494159094
"MSTRG.11877|Solyc06g069590.3",217.436951406237,67.6384008536777,108.938004255704,450.405350959961,351.538615870715,434.203713801429
"MSTRG.11875|Solyc06g069570.3",2484.993730357,2545.26243212426,2804.14492435978,4426.49125883007,5158.17333227613,5361.57001405713
"MSTRG.11876|Solyc06g069580.3",1847.39665480487,2214.42242794866,1773.26862482895,1502.93870131504,1542.57243382075,1516.32959274291
"Solyc06g069640.3|Solyc06g069640.3",0,0,0,41.5026078679118,37.2525995922699,25.9394426426828
"MSTRG.11880|Solyc06g069610.1",0,0,0,0,0,0
"MSTRG.11881|Solyc06g069635.1",1870.2847549529,1674.7856211378,1789.40758842239,964.765540273754,826.378089546831,872.354734091963
"MSTRG.11881|Solyc06g069630.3",1.6348642962875,1.47040001855821,2.01737044917969,1.36074124157088,1.57405350389873,5.07510834313359
"MSTRG.11878|Solyc06g069600.2",14710.5089379949,11182.3921411352,11307.3613676522,0,1.57405350389873,0
"Solyc06g069700.3|Solyc06g069700.3",232.150730072825,135.276801707355,227.962860757305,212.275633685057,205.676324509434,240.221794908323
"Solyc06g069710.3|Solyc06g069710.3",19.61837155545,67.6384008536777,36.3126680852345,41.5026078679118,39.8760220987677,72.7432195849148
"MSTRG.11891|Solyc06g069670.3",0,45.5824005753045,0,618.456894293965,1085.57223318882,1007.12705564851
"MSTRG.11893|Solyc06g069693.1",0,14.7040001855821,12.1042226950782,4.08222372471264,3.14810700779745,15.7892259564156
"MSTRG.11893|Solyc06g069697.1",0,1.47040001855821,0,0.68037062078544,0.524684501299575,0.563900927014843
"MSTRG.11891|Solyc06g069660.2",26.1578287406,7.35200009279105,54.4690021278518,119.745229258237,141.140130849586,70.4876158768554
"MSTRG.11891|Solyc06g069665.1",915.524005920999,777.841609817293,845.278218206292,987.217770759674,802.242602487051,337.212754354876
"MSTRG.11892|Solyc06g069680.1",1.6348642962875,1.47040001855821,2.01737044917969,2.72148248314176,1.04936900259915,4.51120741611875
"MSTRG.11893|Solyc06g069690.3",707.896240292487,548.459206922212,615.297986999807,909.655519990133,1001.62271298089,1087.76488821163
"MSTRG.11884|Solyc06g069760.3",21253.2358517375,19925.3906514823,17853.7284752403,2641.87912050986,2503.79444020157,2371.76729902443
"MSTRG.11885|Solyc06g069770.3",3765.09247435011,4442.07845606435,4724.68159197885,4286.33491094827,4023.28075596514,4241.66277300565
"MSTRG.11894|Solyc06g069820.3",325.337994961212,345.544004361179,286.466603783517,779.024360799329,727.737403302511,708.259564330643
"MSTRG.11888|Solyc06g069780.3",2910.05844739175,2554.08483223561,2305.85442341239,2795.64288080737,2592.9908054225,2722.51367562766
"MSTRG.11889|Solyc06g069790.3",1178.73715762329,860.184010856553,841.243477307933,53.7492790420498,46.6969206156622,50.7510834313359
"MSTRG.11890",604.899789626375,707.262408926499,609.245875652268,397.336442538697,417.124178533162,408.264271158747
"MSTRG.11895|Solyc06g069850.3",361.305009479537,558.75200705212,554.776873524416,48.9866846965517,18.3639575454851,7.89461297820781
"MSTRG.11886|Solyc06g069720.3",0,573.456007237702,346.987717258907,6.12333558706896,6.2962140155949,6.20291019716328
"MSTRG.11887|Solyc06g069723.1",222.3415442951,216.148802728057,1442.41987116348,0,8.91963652209278,4.51120741611875
"MSTRG.11886|Solyc06g069727.1",34606.8074238138,31201.8883938052,31466.9442663049,1002.18592441695,1109.7077202486,991.90173061911
"MSTRG.11882|Solyc06g069730.3",481359.634213113,469829.565929812,533983.836304721,43.5437197302682,24.66017156108,20.3004333725344
"Solyc06g069870.3|Solyc06g069870.3",24.5229644443125,38.2304004825135,12.1042226950782,10.2055593117816,18.3639575454851,0
"MSTRG.11896|Solyc06g069860.3",14990.0707326601,15743.5729987028,16314.4748225162,19621.2083328313,17818.8103486349,19697.6232815555
"MSTRG.11897|Solyc06g069880.1",4150.92044827396,3598.06884541194,4498.73610167072,58.5118733875478,87.6223117170291,66.5403093877515
"MSTRG.11899|Solyc06g069900.3",32.69728592575,60.2864007608866,112.972745154063,559.264650285632,611.782128515305,574.051143701111
"MSTRG.11898|Solyc06g069890.3",4262.09122042151,3918.61604945763,3828.96911254306,4593.86243154329,4503.36707465426,5240.33131474894
"Solyc06g070950.2|Solyc06g070950.2",26.1578287406,0,28.2431862885157,52.3885378004789,7.87026751949363,19.7365324455195
"MSTRG.11900|Solyc06g070900.3",6879.50895877779,7391.70089329212,7117.28294470596,667.443578990517,595.516908975018,673.297706855723
"MSTRG.11907|Solyc06g071000.3",4742.74132353003,4577.35525777171,4200.16527519212,21191.5037256041,23683.2090196602,22647.3890307701
"MSTRG.11904|Solyc06g070985.1",0,0,0,0.68037062078544,0,0.563900927014843
"MSTRG.11905|Solyc06g070990.3",0,0,8.06948179671878,644.310977883812,694.682279720638,669.350400366619
"MSTRG.11903|Solyc06g070970.3",617.978703996675,835.187210541063,524.516316786721,2899.73958578755,3420.41826397193,3482.08822431666
"MSTRG.11904|Solyc06g070980.3",52609.9330545317,48309.99260973,48037.6251358669,45172.5269964285,44579.2939684171,42828.8393077044
"MSTRG.11906|Solyc06g071010.3",3702.96763109119,3517.19684439124,3427.5123931563,3859.06216109502,4037.97192200153,4251.81298969192
"MSTRG.11911|Solyc06g071015.1",0,4.41120005567463,0,0,0,0
"MSTRG.11912|Solyc06g071020.3",16.348642962875,16.1744002041403,0,0,0,0
"MSTRG.11911|Solyc06g071030.3",6918.7457018887,6546.22088262115,6643.20088914873,58.5118733875478,49.3203431221601,46.2398760152172
"MSTRG.11913|Solyc06g071040.3",5911.6692953756,5458.12486888807,5531.62977165072,6141.02522320938,6247.94304147534,6070.9573802418
